family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr,min_pf_23_24,stable_score
SWEEP_LONG|02_06|DN,SWEEP_LONG,LONG,90,0.761904761904762,-0.18333333333333326,47,0.5662805662805664,-16.850000000000005,43,1.0114942528735629,0.350000000000001,P075_R225,0.75,2.25,0.5662805662805664,1.4021138996138998
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.7050691244239634,-0.2157303370786517,42,0.5745007680491551,-13.850000000000001,47,0.835637480798771,-5.350000000000001,P090_R175,0.9,1.75,0.5745007680491551,1.398995150071627
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.7050691244239634,-0.2157303370786517,42,0.5745007680491551,-13.850000000000001,47,0.835637480798771,-5.3500000000000005,P105_R175,1.05,1.75,0.5745007680491551,1.398995150071627
SWEEP_SHORT|02_06|SD,SWEEP_SHORT,SHORT,158,0.7942497753818507,-0.14493670886075954,79,1.102330293819656,5.049999999999999,79,0.5488297013720743,-27.95000000000001,P075_R175,0.75,1.75,0.5488297013720743,1.3981018532708083
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.6091466289486092,-0.29820143884892086,63,0.5983436853002072,-19.400000000000002,76,0.6181818181818185,-22.049999999999997,P090_R175,0.9,1.75,0.5983436853002072,1.393973181703085
PULLBACK_LONG|0830_11|SU,PULLBACK_LONG,LONG,456,0.6526007326007326,-0.25997807017543856,189,0.5823912298732443,-60.949999999999996,267,0.7050691244239627,-57.599999999999994,P075_R175,0.75,1.75,0.5823912298732443,1.3913989053118407
PULLBACK_LONG|11_1330|SU,PULLBACK_LONG,LONG,512,0.6335403726708072,-0.2765625,248,0.5871271585557298,-78.9,264,0.6789554531490012,-62.7,P075_R175,0.75,1.75,0.5871271585557298,1.3903302835557296
VWAP_SHORT|02_06|FLAT,VWAP_SHORT,SHORT,28,1.164021164021164,0.11071428571428575,13,0.9312169312169312,-0.6499999999999997,15,1.3968253968253965,3.7500000000000027,P075_R225,0.75,2.25,0.9312169312169312,1.3899669312169312
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.6136054421768707,-0.3138121546961326,73,0.6360544217687076,-21.399999999999995,108,0.5986394557823129,-35.39999999999999,P090_R225,0.9,2.25,0.5986394557823129,1.3888052016386665
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.6082949308755762,-0.33260869565217377,52,0.6122448979591838,-17.1,63,0.6050420168067228,-21.150000000000002,P090_R275,0.9,2.75,0.6050420168067228,1.3886289733284618
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.6120920278223649,-0.3152173913043477,52,0.6285714285714286,-15.600000000000001,63,0.5986394557823129,-20.650000000000002,P105_R225,1.05,2.25,0.5986394557823129,1.3883133688257911
PULLBACK_SHORT|06_0830|DN,PULLBACK_SHORT,SHORT,129,0.7202380952380951,-0.21860465116279063,63,0.9047619047619052,-4.399999999999997,66,0.5641025641025642,-23.799999999999997,P075_R225,0.75,2.25,0.5641025641025642,1.3875909361955874
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.6126558005752633,-0.32845528455284556,195,0.6021699819168175,-65.99999999999999,174,0.6244897959183674,-55.199999999999996,P075_R275,0.75,2.75,0.6021699819168175,1.3872106323233213
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.7961904761904766,-0.15507246376811593,28,0.5714285714285713,-9.900000000000002,41,0.9727891156462583,-0.799999999999998,P090_R225,0.9,2.25,0.5714285714285713,1.3871532091097307
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.6329004329004329,-0.27712418300653596,70,0.6938775510204083,-15.750000000000004,83,0.5839188134270104,-26.650000000000002,P090_R175,0.9,1.75,0.5839188134270104,1.3869253493747227
EXHAUST_SHORT|11_1330|SU,EXHAUST_SHORT,SHORT,442,0.6172619047619045,-0.29095022624434397,225,0.5887445887445888,-71.25,217,0.6476190476190476,-57.35,P075_R175,0.75,1.75,0.5887445887445888,1.3869120095590683
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.6476190476190478,-0.2642857142857144,41,0.5936507936507935,-12.800000000000004,29,0.7285714285714284,-5.700000000000002,P105_R175,1.05,1.75,0.5936507936507935,1.3861507936507935
EXHAUST_SHORT|1330_1515|SU,EXHAUST_SHORT,SHORT,286,0.6619751348815385,-0.25192307692307697,133,0.7735449735449735,-21.40000000000001,153,0.5731142014327854,-50.64999999999999,P075_R175,0.75,1.75,0.5731142014327854,1.3849411245097083
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.6720575022461818,-0.26071428571428573,41,0.5892857142857143,-13.8,29,0.7981859410430838,-4.45,P090_R225,0.9,2.25,0.5892857142857143,1.3830357142857144
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.6269244539921226,-0.28238482384823843,195,0.6687370600414078,-48.0,174,0.581845238095238,-56.2,P090_R175,0.9,1.75,0.581845238095238,1.3830105497483545
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.8627450980392157,-0.10208333333333326,28,0.6984126984126983,-6.6499999999999995,20,1.1282051282051277,1.7500000000000007,P090_R225,0.9,2.25,0.6984126984126983,1.3826835317460318
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.8627450980392157,-0.10208333333333329,28,0.6984126984126983,-6.65,20,1.1282051282051277,1.7500000000000007,P075_R225,0.75,2.25,0.6984126984126983,1.3826835317460315
PULLBACK_LONG|02_06|UP,PULLBACK_LONG,LONG,144,0.7644787644787645,-0.19062499999999993,70,1.028571428571429,1.500000000000006,74,0.548009367681499,-28.95,P090_R275,0.9,2.75,0.548009367681499,1.381290617681499
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.5970302099334357,-0.3292887029288702,117,0.5986394557823129,-38.34999999999998,122,0.5954887218045114,-40.349999999999994,P075_R225,0.75,2.25,0.5954887218045114,1.3802376757794068
SWEEP_SHORT|02_06|UP,SWEEP_SHORT,SHORT,104,0.6984126984126986,-0.23749999999999993,52,0.562137049941928,-18.85,52,0.8494208494208497,-5.849999999999996,P105_R225,1.05,2.25,0.562137049941928,1.3790120499419278
PULLBACK_LONG|02_06|SU,PULLBACK_LONG,LONG,793,0.6398200224971876,-0.3028373266078185,395,0.5829636202307008,-141.0,398,0.6983112733911453,-99.14999999999998,P075_R275,0.75,2.75,0.5829636202307008,1.3769705559179641
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.6431833007175474,-0.2681372549019608,52,0.7195767195767198,-10.600000000000001,50,0.568854568854569,-16.75,P105_R175,1.05,1.75,0.568854568854569,1.3750065296388825
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.6431833007175474,-0.26813725490196083,52,0.7195767195767198,-10.600000000000001,50,0.568854568854569,-16.75,P090_R175,0.9,1.75,0.568854568854569,1.3750065296388825
SWEEP_LONG|06_0830|FLAT,SWEEP_LONG,LONG,94,0.7591442374051072,-0.18563829787234037,44,0.5387755102040818,-16.950000000000003,50,0.9859943977591038,-0.49999999999999645,P090_R225,0.9,2.25,0.5387755102040818,1.3738021059487626
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.5984234963826797,-0.307864238410596,322,0.5806710870002003,-104.35,282,0.6190476190476187,-81.60000000000002,P105_R175,1.05,1.75,0.5806710870002003,1.3729186035564918
SWEEP_SHORT|1330_1515|FLAT,SWEEP_SHORT,SHORT,32,0.9714285714285712,-0.018750000000000044,18,1.03030303030303,0.3499999999999992,14,0.8994708994708994,-0.9500000000000006,P075_R175,0.75,1.75,0.8994708994708994,1.3729083994708993
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.6065162907268167,-0.300563063063063,225,0.5754446356855994,-74.0,219,0.6393691234455565,-59.449999999999996,P105_R175,1.05,1.75,0.5754446356855994,1.3702475636135274
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.6092943201376934,-0.33165584415584415,141,0.6371681415929203,-43.05,167,0.5861344537815127,-59.10000000000001,P105_R275,1.05,2.75,0.5861344537815127,1.370054908326967
