family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.4338624338624338,-0.49246861924686186,117,0.4062196307094267,-61.09999999999999,122,0.46095238095238106,-56.599999999999994,P090_R225,0.9,2.25
SWEEP_LONG|0830_11|SU,SWEEP_LONG,LONG,86,0.33976833976833976,-0.5965116279069765,33,0.4656084656084655,-15.15,53,0.2674772036474165,-36.14999999999999,P090_R225,0.9,2.25
SWEEP_LONG|0830_11|UP,SWEEP_LONG,LONG,54,0.5359911406423035,-0.387962962962963,33,0.564102564102564,-11.9,21,0.49299719887955185,-9.050000000000002,P090_R225,0.9,2.25
SWEEP_LONG|11_1330|DN,SWEEP_LONG,LONG,33,0.4656084656084655,-0.4590909090909091,17,0.6446886446886445,-4.85,16,0.2993197278911564,-10.3,P090_R225,0.9,2.25
SWEEP_LONG|11_1330|FLAT,SWEEP_LONG,LONG,39,0.38095238095238093,-0.5500000000000002,14,0.34920634920634913,-8.200000000000003,25,0.3990929705215419,-13.250000000000002,P090_R225,0.9,2.25
SWEEP_LONG|11_1330|SD,SWEEP_LONG,LONG,194,0.16296296296296292,-0.8154639175257733,100,0.15770609318996415,-82.25,94,0.1685823754789272,-75.94999999999999,P090_R225,0.9,2.25
SWEEP_LONG|11_1330|SU,SWEEP_LONG,LONG,128,0.3208923208923209,-0.618359375,62,0.22448979591836735,-45.59999999999998,66,0.41904761904761917,-33.55,P090_R225,0.9,2.25
SWEEP_LONG|11_1330|UP,SWEEP_LONG,LONG,33,0.2889983579638752,-0.6560606060606061,11,0.0,-11.550000000000002,22,0.4656084656084656,-10.100000000000001,P090_R225,0.9,2.25
SWEEP_LONG|1330_1515|DN,SWEEP_LONG,LONG,29,0.43650793650793646,-0.4896551724137932,17,0.6446886446886445,-4.85,12,0.19047619047619044,-9.350000000000001,P090_R225,0.9,2.25
SWEEP_LONG|1330_1515|FLAT,SWEEP_LONG,LONG,26,0.3809523809523809,-0.55,14,0.0,-14.700000000000005,12,1.0476190476190477,0.40000000000000036,P090_R225,0.9,2.25
SWEEP_LONG|1330_1515|SD,SWEEP_LONG,LONG,140,0.270353302611367,-0.6785714285714285,66,0.13517665130568363,-56.3,74,0.40552995391705077,-38.69999999999999,P090_R225,0.9,2.25
SWEEP_LONG|1330_1515|SU,SWEEP_LONG,LONG,103,0.2006079027355623,-0.7660194174757281,45,0.20441347270615567,-34.249999999999986,58,0.19766397124887697,-44.64999999999999,P090_R225,0.9,2.25
SWEEP_LONG|1330_1515|UP,SWEEP_LONG,LONG,30,0.3223443223443223,-0.6166666666666669,14,0.34920634920634913,-8.200000000000001,16,0.2993197278911564,-10.3,P090_R225,0.9,2.25
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.33794162826420904,-0.598611111111111,36,0.5057471264367814,-15.050000000000004,36,0.1904761904761905,-28.050000000000004,P090_R225,0.9,2.25
SWEEP_SHORT|02_06|FLAT,SWEEP_SHORT,SHORT,87,0.47216633132126107,-0.4522988505747124,42,0.4929971988795519,-18.1,45,0.4530244530244532,-21.250000000000004,P090_R225,0.9,2.25
SWEEP_SHORT|02_06|SD,SWEEP_SHORT,SHORT,158,0.574500768049155,-0.350632911392405,79,0.7102502017756258,-17.95,79,0.45128205128205123,-37.44999999999998,P090_R225,0.9,2.25
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.5645851154833188,-0.3601415094339622,189,0.6739926739926743,-48.949999999999974,235,0.48267265021191724,-103.75,P090_R225,0.9,2.25
SWEEP_SHORT|02_06|UP,SWEEP_SHORT,SHORT,104,0.973843058350101,-0.01874999999999994,52,0.9312169312169315,-2.599999999999998,52,1.0176870748299323,0.6500000000000052,P090_R225,0.9,2.25
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.7961904761904766,-0.15507246376811593,28,0.5714285714285713,-9.900000000000002,41,0.9727891156462583,-0.799999999999998,P090_R225,0.9,2.25
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.7482993197278914,-0.19473684210526312,39,0.8231292517006801,-5.199999999999999,37,0.6734693877551019,-9.6,P090_R225,0.9,2.25
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.7542857142857144,-0.1897058823529412,52,0.7719298245614037,-9.099999999999998,50,0.7361647361647363,-10.25,P090_R225,0.9,2.25
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.7228113953004777,-0.2163961038961038,141,0.8888888888888888,-11.54999999999999,167,0.5963369963369964,-55.1,P090_R225,0.9,2.25
SWEEP_SHORT|06_0830|UP,SWEEP_SHORT,SHORT,76,1.2928064842958469,0.19013157894736846,40,1.3968253968253967,10.0,36,1.1842650103519665,4.450000000000003,P090_R225,0.9,2.25
SWEEP_SHORT|0830_11|DN,SWEEP_SHORT,SHORT,65,0.4268077601410936,-0.5,37,0.6734693877551019,-9.6,28,0.16117216117216115,-22.900000000000006,P090_R225,0.9,2.25
SWEEP_SHORT|0830_11|FLAT,SWEEP_SHORT,SHORT,45,0.4530244530244532,-0.4722222222222223,21,0.6547619047619048,-5.799999999999999,24,0.2993197278911564,-15.450000000000003,P090_R225,0.9,2.25
SWEEP_SHORT|0830_11|SD,SWEEP_SHORT,SHORT,97,0.26799557032115173,-0.6814432989690723,43,0.15714285714285717,-35.39999999999999,54,0.3643892339544515,-30.700000000000003,P090_R225,0.9,2.25
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.5003553660270076,-0.4234939759036145,108,0.6643437862950059,-28.9,141,0.3873549419767908,-76.54999999999998,P090_R225,0.9,2.25
SWEEP_SHORT|0830_11|UP,SWEEP_SHORT,SHORT,67,0.3675856307435255,-0.5649253731343282,33,0.3741496598639455,-18.400000000000002,34,0.36124794745484395,-19.450000000000003,P090_R225,0.9,2.25
SWEEP_SHORT|11_1330|DN,SWEEP_SHORT,SHORT,51,0.44897959183673475,-0.47647058823529415,25,0.3990929705215419,-13.250000000000002,26,0.49886621315192736,-11.050000000000002,P090_R225,0.9,2.25
SWEEP_SHORT|11_1330|FLAT,SWEEP_SHORT,SHORT,53,0.318840579710145,-0.620754716981132,28,0.2514285714285714,-19.650000000000006,25,0.3990929705215419,-13.250000000000002,P090_R225,0.9,2.25
SWEEP_SHORT|11_1330|SD,SWEEP_SHORT,SHORT,150,0.2857142857142858,-0.6599999999999998,66,0.17174082747853245,-53.05,84,0.3836351441985245,-45.94999999999999,P090_R225,0.9,2.25
SWEEP_SHORT|11_1330|SU,SWEEP_SHORT,SHORT,238,0.3254738788719371,-0.6130252100840335,108,0.2619047619047618,-74.4,130,0.38095238095238104,-71.5,P090_R225,0.9,2.25
SWEEP_SHORT|11_1330|UP,SWEEP_SHORT,SHORT,53,0.1710398445092323,-0.8047169811320751,26,0.0838095238095238,-24.050000000000004,27,0.2619047619047619,-18.6,P090_R225,0.9,2.25
SWEEP_SHORT|1330_1515|DN,SWEEP_SHORT,SHORT,26,0.27329192546583847,-0.6750000000000002,14,0.16117216117216113,-11.450000000000003,12,0.419047619047619,-6.1000000000000005,P090_R225,0.9,2.25
SWEEP_SHORT|1330_1515|FLAT,SWEEP_SHORT,SHORT,32,0.5866666666666666,-0.33906250000000004,18,0.41904761904761895,-9.150000000000002,14,0.838095238095238,-1.6999999999999997,P090_R225,0.9,2.25
SWEEP_SHORT|1330_1515|SD,SWEEP_SHORT,SHORT,82,0.2583170254403131,-0.6932926829268292,38,0.11640211640211644,-33.4,44,0.3963963963963965,-23.450000000000003,P090_R225,0.9,2.25
SWEEP_SHORT|1330_1515|SU,SWEEP_SHORT,SHORT,153,0.46933333333333316,-0.4552287581699346,57,0.5010351966873707,-24.099999999999998,96,0.4508740204942738,-45.55,P090_R225,0.9,2.25
SWEEP_SHORT|1330_1515|UP,SWEEP_SHORT,SHORT,27,0.2619047619047619,-0.6888888888888891,12,0.419047619047619,-6.1,15,0.1496598639455782,-12.500000000000004,P090_R225,0.9,2.25
VWAP_LONG|02_06|FLAT,VWAP_LONG,LONG,39,0.7224958949096879,-0.21666666666666665,22,0.7857142857142856,-3.5999999999999988,17,0.6446886446886445,-4.85,P090_R225,0.9,2.25
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.46933333333333316,-0.4552287581699346,70,0.3906376109765941,-37.74999999999998,83,0.5396825396825398,-31.900000000000002,P090_R225,0.9,2.25
VWAP_LONG|02_06|UP,VWAP_LONG,LONG,114,0.7482993197278913,-0.19473684210526312,48,0.7782312925170068,-8.149999999999999,66,0.7269193391642373,-14.049999999999999,P090_R225,0.9,2.25
VWAP_LONG|06_0830|FLAT,VWAP_LONG,LONG,26,0.9312169312169312,-0.049999999999999975,12,1.0476190476190477,0.4000000000000008,14,0.838095238095238,-1.6999999999999997,P090_R225,0.9,2.25
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,1.0476190476190474,0.033333333333333354,15,1.3968253968253965,3.750000000000001,15,0.7619047619047618,-2.749999999999999,P090_R225,0.9,2.25
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.7213114754098365,-0.21768292682926826,44,0.6162464985994398,-13.700000000000003,38,0.8536155202821868,-4.149999999999998,P090_R225,0.9,2.25
VWAP_LONG|0830_11|FLAT,VWAP_LONG,LONG,25,0.3990929705215419,-0.53,11,0.2095238095238095,-8.3,14,0.5714285714285714,-4.949999999999999,P090_R225,0.9,2.25
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.7394957983193278,-0.20217391304347831,28,0.5714285714285713,-9.900000000000002,18,1.0476190476190472,0.6000000000000005,P090_R225,0.9,2.25
VWAP_LONG|0830_11|UP,VWAP_LONG,LONG,74,0.48888888888888893,-0.43513513513513497,39,0.38095238095238093,-21.450000000000006,35,0.6208112874779541,-10.750000000000004,P090_R225,0.9,2.25
VWAP_LONG|11_1330|FLAT,VWAP_LONG,LONG,10,0.0,-1.0500000000000003,3,0.0,-3.1500000000000004,7,0.0,-7.35,P090_R225,0.9,2.25
VWAP_LONG|11_1330|SU,VWAP_LONG,LONG,9,0.0,-1.05,4,0.0,-4.2,5,0.0,-5.25,P090_R225,0.9,2.25
VWAP_LONG|11_1330|UP,VWAP_LONG,LONG,31,0.0,-1.05,8,0.0,-8.4,23,0.0,-24.150000000000006,P090_R225,0.9,2.25
VWAP_LONG|1330_1515|FLAT,VWAP_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P090_R225,0.9,2.25
VWAP_LONG|1330_1515|SU,VWAP_LONG,LONG,19,0.1164021164021164,-0.8789473684210528,15,0.0,-15.750000000000005,4,0.6984126984126984,-0.95,P090_R225,0.9,2.25
VWAP_LONG|1330_1515|UP,VWAP_LONG,LONG,7,0.8380952380952381,-0.12142857142857137,5,0.5238095238095238,-2.0,2,2.0952380952380953,1.1500000000000001,P090_R225,0.9,2.25
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6795366795366796,-0.25408163265306116,58,0.7308970099667775,-12.149999999999997,40,0.608294930875576,-12.75,P090_R225,0.9,2.25
VWAP_SHORT|02_06|FLAT,VWAP_SHORT,SHORT,28,0.838095238095238,-0.12142857142857141,13,0.9312169312169312,-0.6499999999999997,15,0.7619047619047618,-2.749999999999999,P090_R225,0.9,2.25
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.6984126984126982,-0.23750000000000002,92,0.8703296703296706,-8.849999999999994,72,0.5057471264367817,-30.099999999999994,P090_R225,0.9,2.25
VWAP_SHORT|06_0830|DN,VWAP_SHORT,SHORT,80,0.40653873489694387,-0.521875,45,0.3223443223443225,-27.750000000000004,35,0.5238095238095236,-14.000000000000002,P090_R225,0.9,2.25
VWAP_SHORT|06_0830|FLAT,VWAP_SHORT,SHORT,35,0.838095238095238,-0.12142857142857136,15,1.0476190476190474,0.5000000000000007,20,0.6984126984126982,-4.749999999999999,P090_R225,0.9,2.25
VWAP_SHORT|06_0830|SD,VWAP_SHORT,SHORT,24,1.0476190476190477,0.03333333333333336,14,0.838095238095238,-1.6999999999999993,10,1.396825396825397,2.5000000000000004,P090_R225,0.9,2.25
VWAP_SHORT|0830_11|DN,VWAP_SHORT,SHORT,84,0.5714285714285716,-0.35357142857142854,44,0.6162464985994398,-13.7,40,0.5238095238095238,-16.0,P090_R225,0.9,2.25
VWAP_SHORT|0830_11|FLAT,VWAP_SHORT,SHORT,29,0.5465838509316768,-0.3775862068965518,14,0.34920634920634913,-8.200000000000001,15,0.7619047619047618,-2.749999999999999,P090_R225,0.9,2.25
VWAP_SHORT|0830_11|SD,VWAP_SHORT,SHORT,45,0.20441347270615567,-0.761111111111111,29,0.24175824175824173,-20.700000000000006,16,0.13968253968253966,-13.55,P090_R225,0.9,2.25
VWAP_SHORT|11_1330|DN,VWAP_SHORT,SHORT,32,0.2167487684729064,-0.7453125,13,0.17460317460317457,-10.400000000000002,19,0.24649859943977592,-13.450000000000003,P090_R225,0.9,2.25
VWAP_SHORT|11_1330|FLAT,VWAP_SHORT,SHORT,10,0.2328042328042328,-0.7250000000000001,6,0.0,-6.3,4,0.6984126984126984,-0.9500000000000002,P090_R225,0.9,2.25
VWAP_SHORT|11_1330|SD,VWAP_SHORT,SHORT,8,0.0,-1.05,3,0.0,-3.1500000000000004,5,0.0,-5.25,P090_R225,0.9,2.25
VWAP_SHORT|1330_1515|DN,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P090_R225,0.9,2.25
VWAP_SHORT|1330_1515|FLAT,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P090_R225,0.9,2.25
VWAP_SHORT|1330_1515|SD,VWAP_SHORT,SHORT,6,0.41904761904761906,-0.5083333333333333,6,0.41904761904761906,-3.05,0,0.0,0.0,P090_R225,0.9,2.25
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.5320197044334976,-0.40714285714285714,41,0.6233766233766235,-13.05,29,0.4114285714285714,-15.450000000000006,P090_R275,0.9,2.75
EXHAUST_LONG|02_06|FLAT,EXHAUST_LONG,LONG,38,0.2204081632653062,-0.7539473684210526,23,0.11688311688311687,-20.400000000000006,15,0.39560439560439553,-8.250000000000004,P090_R275,0.9,2.75
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.4385382059800663,-0.5036423841059602,322,0.48392198207696346,-146.85,282,0.388338192419825,-157.35,P090_R275,0.9,2.75
EXHAUST_LONG|02_06|SU,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P090_R275,0.9,2.75
EXHAUST_LONG|02_06|UP,EXHAUST_LONG,LONG,10,0.0,-1.0500000000000003,6,0.0,-6.3,4,0.0,-4.2,P090_R275,0.9,2.75
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.48979591836734704,-0.45,21,0.8035714285714285,-3.3,29,0.2967032967032967,-19.200000000000006,P090_R275,0.9,2.75
EXHAUST_LONG|06_0830|FLAT,EXHAUST_LONG,LONG,19,0.14285714285714285,-0.8526315789473685,3,0.0,-3.1500000000000004,16,0.17142857142857137,-13.05,P090_R275,0.9,2.75
EXHAUST_LONG|06_0830|SD,EXHAUST_LONG,LONG,318,0.7936507936507932,-0.16556603773584902,174,0.8703296703296705,-17.699999999999996,144,0.7054361567635905,-34.949999999999996,P090_R275,0.9,2.75
EXHAUST_LONG|06_0830|UP,EXHAUST_LONG,LONG,3,0.0,-1.05,1,0.0,-1.05,2,0.0,-2.1,P090_R275,0.9,2.75
EXHAUST_LONG|0830_11|DN,EXHAUST_LONG,LONG,50,0.2857142857142858,-0.6749999999999998,23,0.24489795918367344,-16.650000000000006,27,0.32142857142857145,-17.100000000000005,P090_R275,0.9,2.75
EXHAUST_LONG|0830_11|FLAT,EXHAUST_LONG,LONG,16,0.5934065934065933,-0.34687500000000004,9,0.32142857142857145,-5.7,7,1.0285714285714287,0.1499999999999999,P090_R275,0.9,2.75
EXHAUST_LONG|0830_11|SD,EXHAUST_LONG,LONG,423,0.32914285714285707,-0.6244680851063831,208,0.3354037267080745,-128.40000000000003,215,0.32311144353029175,-135.75,P090_R275,0.9,2.75
EXHAUST_LONG|0830_11|UP,EXHAUST_LONG,LONG,7,0.4285714285714286,-0.5142857142857142,5,0.6428571428571429,-1.5,2,0.0,-2.1,P090_R275,0.9,2.75
EXHAUST_LONG|11_1330|DN,EXHAUST_LONG,LONG,12,0.0,-1.0500000000000003,6,0.0,-6.3,6,0.0,-6.3,P090_R275,0.9,2.75
EXHAUST_LONG|11_1330|FLAT,EXHAUST_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P090_R275,0.9,2.75
EXHAUST_LONG|11_1330|SD,EXHAUST_LONG,LONG,368,0.2365409071640526,-0.7341032608695653,209,0.2276785714285714,-155.70000000000005,159,0.24827586206896554,-114.44999999999999,P090_R275,0.9,2.75
EXHAUST_LONG|1330_1515|DN,EXHAUST_LONG,LONG,7,0.4285714285714286,-0.5142857142857142,2,0.0,-2.1,5,0.6428571428571429,-1.5,P090_R275,0.9,2.75
EXHAUST_LONG|1330_1515|SD,EXHAUST_LONG,LONG,211,0.2544642857142857,-0.7123222748815167,117,0.32142857142857134,-74.1,94,0.17532467532467527,-76.19999999999999,P090_R275,0.9,2.75
EXHAUST_LONG|1330_1515|SU,EXHAUST_LONG,LONG,1,99.0,2.7,0,0.0,0.0,1,99.0,2.7,P090_R275,0.9,2.75
EXHAUST_LONG|1330_1515|UP,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P090_R275,0.9,2.75
EXHAUST_SHORT|02_06|DN,EXHAUST_SHORT,SHORT,7,1.0285714285714287,0.021428571428571446,3,0.0,-3.1500000000000004,4,2.5714285714285716,3.3000000000000007,P090_R275,0.9,2.75
EXHAUST_SHORT|02_06|FLAT,EXHAUST_SHORT,SHORT,21,0.12857142857142856,-0.8714285714285717,7,0.0,-7.35,14,0.19780219780219777,-10.950000000000001,P090_R275,0.9,2.75
EXHAUST_SHORT|02_06|SU,EXHAUST_SHORT,SHORT,735,0.438125568698817,-0.5040816326530613,329,0.4392475851550584,-165.45,406,0.43721696171263874,-205.05,P090_R275,0.9,2.75
EXHAUST_SHORT|02_06|UP,EXHAUST_SHORT,SHORT,84,0.4708249496981893,-0.46964285714285703,39,0.3781512605042017,-22.200000000000006,45,0.5559845559845562,-17.250000000000004,P090_R275,0.9,2.75
EXHAUST_SHORT|06_0830|DN,EXHAUST_SHORT,SHORT,3,99.0,2.7000000000000006,2,99.0,5.4,1,99.0,2.7,P090_R275,0.9,2.75
EXHAUST_SHORT|06_0830|FLAT,EXHAUST_SHORT,SHORT,19,0.4821428571428572,-0.4578947368421053,9,0.7346938775510204,-1.95,10,0.2857142857142857,-6.75,P090_R275,0.9,2.75
EXHAUST_SHORT|06_0830|SD,EXHAUST_SHORT,SHORT,3,0.0,-1.05,3,0.0,-3.1500000000000004,0,0.0,0.0,P090_R275,0.9,2.75
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.7191283292978207,-0.23046357615894042,199,0.6878980891719745,-51.449999999999996,254,0.7440174039158809,-52.95000000000001,P090_R275,0.9,2.75
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.5934065934065937,-0.346875,28,0.3085714285714286,-18.150000000000002,20,1.1020408163265303,1.5000000000000007,P090_R275,0.9,2.75
EXHAUST_SHORT|0830_11|DN,EXHAUST_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P090_R275,0.9,2.75
EXHAUST_SHORT|0830_11|FLAT,EXHAUST_SHORT,SHORT,19,0.0,-1.05,12,0.0,-12.600000000000003,7,0.0,-7.35,P090_R275,0.9,2.75
EXHAUST_SHORT|0830_11|SD,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P090_R275,0.9,2.75
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.3863804589193189,-0.5601351351351351,225,0.38046647230320707,-127.5,219,0.3924812030075189,-121.19999999999999,P090_R275,0.9,2.75
EXHAUST_SHORT|0830_11|UP,EXHAUST_SHORT,SHORT,54,0.20571428571428577,-0.7722222222222219,34,0.2488479262672811,-24.450000000000003,20,0.13533834586466165,-17.250000000000004,P090_R275,0.9,2.75
EXHAUST_SHORT|11_1330|FLAT,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P090_R275,0.9,2.75
EXHAUST_SHORT|11_1330|SU,EXHAUST_SHORT,SHORT,442,0.14764183185235816,-0.8463800904977377,225,0.11960132890365445,-198.75000000000003,217,0.17733990147783252,-175.35000000000002,P090_R275,0.9,2.75
EXHAUST_SHORT|11_1330|UP,EXHAUST_SHORT,SHORT,15,0.18367346938775506,-0.8000000000000002,9,0.32142857142857145,-5.7,6,0.0,-6.3,P090_R275,0.9,2.75
EXHAUST_SHORT|1330_1515|FLAT,EXHAUST_SHORT,SHORT,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P090_R275,0.9,2.75
EXHAUST_SHORT|1330_1515|SU,EXHAUST_SHORT,SHORT,286,0.2790697674418605,-0.6828671328671329,133,0.23185011709601863,-98.39999999999999,153,0.32142857142857145,-96.9,P090_R275,0.9,2.75
EXHAUST_SHORT|1330_1515|UP,EXHAUST_SHORT,SHORT,9,0.32142857142857145,-0.6333333333333333,6,0.0,-6.3,3,1.2857142857142858,0.6000000000000001,P090_R275,0.9,2.75
PULLBACK_LONG|02_06|SU,PULLBACK_LONG,LONG,793,0.4273109243697479,-0.5156368221941993,395,0.30594900849858353,-257.25,398,0.5583224115334204,-151.64999999999998,P090_R275,0.9,2.75
PULLBACK_LONG|02_06|UP,PULLBACK_LONG,LONG,144,0.7644787644787645,-0.19062499999999993,70,1.028571428571429,1.500000000000006,74,0.548009367681499,-28.95,P090_R275,0.9,2.75
PULLBACK_LONG|06_0830|SU,PULLBACK_LONG,LONG,515,0.6585365853658535,-0.2854368932038835,262,0.6832298136645958,-68.85,253,0.6333567909922587,-78.15,P090_R275,0.9,2.75
PULLBACK_LONG|06_0830|UP,PULLBACK_LONG,LONG,117,0.5301914580265096,-0.40897435897435885,53,0.26785714285714285,-36.899999999999984,64,0.7871720116618078,-10.95,P090_R275,0.9,2.75
PULLBACK_LONG|0830_11|SU,PULLBACK_LONG,LONG,456,0.2815432742440041,-0.679934210526316,189,0.3043110735418428,-123.44999999999999,267,0.26564344746162927,-186.60000000000002,P090_R275,0.9,2.75
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.24296962879640024,-0.7262589928057553,63,0.3214285714285714,-39.89999999999998,76,0.18108651911468818,-61.04999999999999,P090_R275,0.9,2.75
PULLBACK_LONG|11_1330|SU,PULLBACK_LONG,LONG,512,0.26600985221674867,-0.6984375,248,0.34050880626223096,-151.65,264,0.1994169096209912,-205.95000000000005,P090_R275,0.9,2.75
PULLBACK_LONG|11_1330|UP,PULLBACK_LONG,LONG,92,0.27882960413080893,-0.6831521739130434,34,0.16071428571428573,-28.200000000000003,58,0.35294117647058826,-34.64999999999999,P090_R275,0.9,2.75
PULLBACK_LONG|1330_1515|SU,PULLBACK_LONG,LONG,411,0.0773361976369495,-0.9405109489051097,190,0.0552995391705069,-184.5,221,0.096579476861167,-202.05,P090_R275,0.9,2.75
PULLBACK_LONG|1330_1515|UP,PULLBACK_LONG,LONG,68,0.07792207792207793,-0.9397058823529411,22,0.0,-23.100000000000005,46,0.11688311688311692,-40.79999999999998,P090_R275,0.9,2.75
PULLBACK_SHORT|02_06|DN,PULLBACK_SHORT,SHORT,148,0.3560439560439561,-0.5939189189189189,80,0.45378151260504207,-39.0,68,0.24884792626728117,-48.89999999999999,P090_R275,0.9,2.75
PULLBACK_SHORT|02_06|SD,PULLBACK_SHORT,SHORT,796,0.4036544850498338,-0.5412060301507537,421,0.4108618654073198,-224.55,375,0.39560439560439553,-206.24999999999997,P090_R275,0.9,2.75
PULLBACK_SHORT|06_0830|DN,PULLBACK_SHORT,SHORT,129,0.5287049399198933,-0.4104651162790698,63,0.6685714285714287,-17.400000000000002,66,0.406015037593985,-35.55,P090_R275,0.9,2.75
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.7274909963985592,-0.22303493449781656,229,0.6999999999999998,-56.69999999999999,229,0.7554479418886195,-45.449999999999996,P090_R275,0.9,2.75
PULLBACK_SHORT|0830_11|DN,PULLBACK_SHORT,SHORT,145,0.23200859291084858,-0.7396551724137931,78,0.25352112676056343,-55.64999999999999,67,0.207373271889401,-51.599999999999994,P090_R275,0.9,2.75
PULLBACK_SHORT|0830_11|SD,PULLBACK_SHORT,SHORT,551,0.32011661807580155,-0.6348457350272232,283,0.35111876075731496,-169.64999999999998,268,0.2880853586247777,-180.15,P090_R275,0.9,2.75
PULLBACK_SHORT|11_1330|DN,PULLBACK_SHORT,SHORT,128,0.17142857142857137,-0.8156250000000003,68,0.1186813186813187,-60.14999999999999,60,0.23376623376623384,-44.249999999999986,P090_R275,0.9,2.75
PULLBACK_SHORT|11_1330|SD,PULLBACK_SHORT,SHORT,692,0.20459104078448842,-0.7736271676300578,367,0.1879699248120301,-291.6,325,0.22360248447204972,-243.75,P090_R275,0.9,2.75
PULLBACK_SHORT|1330_1515|DN,PULLBACK_SHORT,SHORT,42,0.1285714285714286,-0.8714285714285713,23,0.11688311688311687,-20.400000000000006,19,0.14285714285714285,-16.200000000000003,P090_R275,0.9,2.75
PULLBACK_SHORT|1330_1515|SD,PULLBACK_SHORT,SHORT,428,0.12605042016806722,-0.8747663551401871,221,0.07176079734219266,-209.55,207,0.18652849740932642,-164.85000000000002,P090_R275,0.9,2.75
SWEEP_LONG|02_06|DN,SWEEP_LONG,LONG,90,0.15126050420168066,-0.8416666666666668,47,0.11428571428571432,-41.84999999999998,43,0.1928571428571429,-33.9,P090_R275,0.9,2.75
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.3928571428571428,-0.5530120481927709,45,0.47368421052631593,-21.000000000000004,38,0.3025210084033614,-24.900000000000006,P090_R275,0.9,2.75
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.3937499999999999,-0.5520325203252033,195,0.413265306122449,-103.5,174,0.3721804511278196,-100.19999999999999,P090_R275,0.9,2.75
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.45083487940630806,-0.4906077348066299,73,0.2727272727272727,-50.4,108,0.5844155844155844,-38.39999999999999,P090_R275,0.9,2.75
SWEEP_LONG|02_06|UP,SWEEP_LONG,LONG,71,0.7480519480519484,-0.20492957746478874,27,0.7346938775510202,-5.8500000000000005,44,0.7563025210084034,-8.700000000000001,P090_R275,0.9,2.75
SWEEP_LONG|06_0830|DN,SWEEP_LONG,LONG,87,0.4517374517374517,-0.48965517241379286,36,0.41474654377880177,-19.050000000000004,51,0.4784053156146181,-23.55,P090_R275,0.9,2.75
SWEEP_LONG|06_0830|FLAT,SWEEP_LONG,LONG,94,0.6949806949806951,-0.2521276595744681,44,0.4864864864864866,-19.950000000000003,50,0.9034749034749038,-3.7499999999999982,P090_R275,0.9,2.75
SWEEP_LONG|06_0830|SD,SWEEP_LONG,LONG,239,0.8619313647246603,-0.10857740585774053,129,0.8839285714285713,-11.699999999999992,110,0.836488812392427,-14.25,P090_R275,0.9,2.75
